0.0000E+00 6.4303E+00 3.1029E+00
0.0000E+00 6.4303E+00 3.1025E+00
0.0000E+00 6.4304E+00 3.1022E+00
0.0000E+00 6.4304E+00 3.1019E+00
0.0000E+00 6.4305E+00 3.1016E+00
0.0000E+00 6.4305E+00 3.1013E+00
0.0000E+00 6.4305E+00 3.1010E+00
0.0000E+00 6.4306E+00 3.1007E+00
0.0000E+00 6.4306E+00 3.1004E+00
0.0000E+00 6.4307E+00 3.1000E+00
0.0000E+00 6.4307E+00 3.0997E+00
0.0000E+00 6.4308E+00 3.0994E+00
0.0000E+00 6.4308E+00 3.0991E+00
0.0000E+00 6.4308E+00 3.0988E+00
0.0000E+00 6.4309E+00 3.0985E+00
0.0000E+00 6.4309E+00 3.0982E+00
0.0000E+00 6.4309E+00 3.0978E+00
0.0000E+00 6.4310E+00 3.0975E+00
0.0000E+00 6.4310E+00 3.0972E+00
0.0000E+00 6.4311E+00 3.0969E+00
0.0000E+00 6.4312E+00 3.0966E+00
0.0000E+00 6.4312E+00 3.0963E+00
0.0000E+00 6.4313E+00 3.0960E+00
0.0000E+00 6.4314E+00 3.0956E+00
0.0000E+00 6.4315E+00 3.0953E+00
0.0000E+00 6.4316E+00 3.0950E+00
0.0000E+00 6.4317E+00 3.0947E+00
0.0000E+00 6.4317E+00 3.0944E+00
0.0000E+00 6.4318E+00 3.0941E+00
0.0000E+00 6.4319E+00 3.0937E+00
0.0000E+00 6.4320E+00 3.0934E+00
0.0000E+00 6.4321E+00 3.0931E+00
0.0000E+00 6.4321E+00 3.0928E+00
0.0000E+00 6.4322E+00 3.0925E+00
0.0000E+00 6.4323E+00 3.0921E+00
0.0000E+00 6.4323E+00 3.0918E+00
0.0000E+00 6.4324E+00 3.0915E+00
0.0000E+00 6.4325E+00 3.0912E+00
0.0000E+00 6.4325E+00 3.0909E+00
0.0000E+00 6.4326E+00 3.0905E+00
0.0000E+00 6.4327E+00 3.0902E+00
0.0000E+00 6.4327E+00 3.0899E+00
0.0000E+00 6.4328E+00 3.0896E+00
0.0000E+00 6.4328E+00 3.0893E+00
0.0000E+00 6.4329E+00 3.0889E+00
0.0000E+00 6.4329E+00 3.0886E+00
0.0000E+00 6.4330E+00 3.0883E+00
0.0000E+00 6.4330E+00 3.0880E+00
0.0000E+00 6.4331E+00 3.0876E+00
0.0000E+00 6.4331E+00 3.0873E+00
0.0000E+00 6.4332E+00 3.0870E+00
0.0000E+00 6.4332E+00 3.0866E+00
0.0000E+00 6.4333E+00 3.0863E+00
0.0000E+00 6.4333E+00 3.0860E+00
0.0000E+00 6.4334E+00 3.0856E+00
0.0000E+00 6.4334E+00 3.0853E+00
0.0000E+00 6.4334E+00 3.0850E+00
0.0000E+00 6.4335E+00 3.0846E+00
0.0000E+00 6.4335E+00 3.0843E+00
0.0000E+00 6.4336E+00 3.0840E+00
0.0000E+00 6.4336E+00 3.0836E+00
0.0000E+00 6.4336E+00 3.0833E+00
0.0000E+00 6.4337E+00 3.0830E+00
0.0000E+00 6.4337E+00 3.0826E+00
0.0000E+00 6.4337E+00 3.0823E+00
0.0000E+00 6.4338E+00 3.0819E+00
0.0000E+00 6.4338E+00 3.0816E+00
0.0000E+00 6.4338E+00 3.0812E+00
0.0000E+00 6.4338E+00 3.0809E+00
0.0000E+00 6.4339E+00 3.0806E+00
0.0000E+00 6.4339E+00 3.0802E+00
0.0000E+00 6.4339E+00 3.0799E+00
0.0000E+00 6.4339E+00 3.0795E+00
0.0000E+00 6.4339E+00 3.0792E+00
0.0000E+00 6.4340E+00 3.0788E+00
0.0000E+00 6.4340E+00 3.0785E+00
0.0000E+00 6.4340E+00 3.0781E+00
0.0000E+00 6.4340E+00 3.0778E+00
0.0000E+00 6.4340E+00 3.0774E+00
0.0000E+00 6.4340E+00 3.0770E+00
0.0000E+00 6.4340E+00 3.0767E+00
0.0000E+00 6.4341E+00 3.0763E+00
0.0000E+00 6.4341E+00 3.0760E+00
0.0000E+00 6.4341E+00 3.0756E+00
0.0000E+00 6.4341E+00 3.0752E+00
0.0000E+00 6.4341E+00 3.0749E+00
0.0000E+00 6.4341E+00 3.0745E+00
0.0000E+00 6.4341E+00 3.0741E+00
0.0000E+00 6.4341E+00 3.0738E+00
0.0000E+00 6.4341E+00 3.0734E+00
0.0000E+00 6.4341E+00 3.0730E+00
0.0000E+00 6.4342E+00 3.0727E+00
0.0000E+00 6.4342E+00 3.0723E+00
0.0000E+00 6.4342E+00 3.0719E+00
0.0000E+00 6.4342E+00 3.0716E+00
0.0000E+00 6.4342E+00 3.0712E+00
0.0000E+00 6.4342E+00 3.0708E+00
0.0000E+00 6.4343E+00 3.0704E+00
0.0000E+00 6.4343E+00 3.0700E+00
0.0000E+00 6.4343E+00 3.0697E+00
0.0000E+00 6.4344E+00 3.0693E+00
0.0000E+00 6.4344E+00 3.0689E+00
0.0000E+00 6.4344E+00 3.0685E+00
0.0000E+00 6.4345E+00 3.0681E+00
0.0000E+00 6.4345E+00 3.0678E+00
0.0000E+00 6.4346E+00 3.0674E+00
0.0000E+00 6.4346E+00 3.0670E+00
0.0000E+00 6.4346E+00 3.0666E+00
0.0000E+00 6.4347E+00 3.0662E+00
0.0000E+00 6.4347E+00 3.0658E+00
0.0000E+00 6.4348E+00 3.0654E+00
0.0000E+00 6.4348E+00 3.0650E+00
0.0000E+00 6.4348E+00 3.0646E+00
0.0000E+00 6.4349E+00 3.0642E+00
0.0000E+00 6.4349E+00 3.0638E+00
0.0000E+00 6.4350E+00 3.0634E+00
0.0000E+00 6.4350E+00 3.0630E+00
0.0000E+00 6.4351E+00 3.0626E+00
0.0000E+00 6.4352E+00 3.0622E+00
0.0000E+00 6.4352E+00 3.0618E+00
0.0000E+00 6.4353E+00 3.0614E+00
0.0000E+00 6.4353E+00 3.0610E+00
0.0000E+00 6.4354E+00 3.0606E+00
0.0000E+00 6.4355E+00 3.0602E+00
0.0000E+00 6.4355E+00 3.0598E+00
0.0000E+00 6.4356E+00 3.0594E+00
0.0000E+00 6.4357E+00 3.0589E+00
0.0000E+00 6.4358E+00 3.0585E+00
0.0000E+00 6.4359E+00 3.0581E+00
0.0000E+00 6.4359E+00 3.0577E+00
0.0000E+00 6.4360E+00 3.0573E+00
0.0000E+00 6.4361E+00 3.0569E+00
0.0000E+00 6.4362E+00 3.0564E+00
0.0000E+00 6.4363E+00 3.0560E+00
0.0000E+00 6.4364E+00 3.0556E+00
0.0000E+00 6.4365E+00 3.0552E+00
0.0000E+00 6.4366E+00 3.0547E+00
0.0000E+00 6.4367E+00 3.0543E+00
0.0000E+00 6.4369E+00 3.0539E+00
0.0000E+00 6.4370E+00 3.0535E+00
0.0000E+00 6.4372E+00 3.0530E+00
0.0000E+00 6.4373E+00 3.0526E+00
0.0000E+00 6.4375E+00 3.0522E+00
0.0000E+00 6.4376E+00 3.0517E+00
0.0000E+00 6.4378E+00 3.0513E+00
0.0000E+00 6.4379E+00 3.0509E+00
0.0000E+00 6.4381E+00 3.0504E+00
0.0000E+00 6.4383E+00 3.0500E+00
0.0000E+00 6.4384E+00 3.0495E+00
0.0000E+00 6.4386E+00 3.0491E+00
0.0000E+00 6.4388E+00 3.0486E+00
0.0000E+00 6.4390E+00 3.0482E+00
0.0000E+00 6.4392E+00 3.0478E+00
0.0000E+00 6.4394E+00 3.0473E+00
0.0000E+00 6.4396E+00 3.0469E+00
0.0000E+00 6.4398E+00 3.0464E+00
0.0000E+00 6.4400E+00 3.0460E+00
0.0000E+00 6.4402E+00 3.0455E+00
0.0000E+00 6.4404E+00 3.0451E+00
0.0000E+00 6.4406E+00 3.0446E+00
0.0000E+00 6.4409E+00 3.0442E+00
0.0000E+00 6.4411E+00 3.0437E+00
0.0000E+00 6.4413E+00 3.0432E+00
0.0000E+00 6.4416E+00 3.0428E+00
0.0000E+00 6.4418E+00 3.0423E+00
0.0000E+00 6.4421E+00 3.0419E+00
0.0000E+00 6.4423E+00 3.0414E+00
0.0000E+00 6.4426E+00 3.0409E+00
0.0000E+00 6.4429E+00 3.0405E+00
0.0000E+00 6.4431E+00 3.0400E+00
0.0000E+00 6.4434E+00 3.0396E+00
0.0000E+00 6.4437E+00 3.0391E+00
0.0000E+00 6.4440E+00 3.0386E+00
0.0000E+00 6.4443E+00 3.0381E+00
0.0000E+00 6.4446E+00 3.0377E+00
0.0000E+00 6.4449E+00 3.0372E+00
0.0000E+00 6.4452E+00 3.0367E+00
0.0000E+00 6.4455E+00 3.0363E+00
0.0000E+00 6.4459E+00 3.0358E+00
0.0000E+00 6.4462E+00 3.0353E+00
0.0000E+00 6.4465E+00 3.0348E+00
0.0000E+00 6.4469E+00 3.0344E+00
0.0000E+00 6.4472E+00 3.0339E+00
0.0000E+00 6.4476E+00 3.0334E+00
0.0000E+00 6.4480E+00 3.0329E+00
0.0000E+00 6.4483E+00 3.0325E+00
0.0000E+00 6.4487E+00 3.0320E+00
0.0000E+00 6.4491E+00 3.0315E+00
0.0000E+00 6.4495E+00 3.0310E+00
0.0000E+00 6.4499E+00 3.0305E+00
0.0000E+00 6.4503E+00 3.0300E+00
0.0000E+00 6.4508E+00 3.0296E+00
0.0000E+00 6.4512E+00 3.0291E+00
0.0000E+00 6.4516E+00 3.0286E+00
0.0000E+00 6.4521E+00 3.0281E+00
0.0000E+00 6.4526E+00 3.0276E+00
0.0000E+00 6.4530E+00 3.0271E+00
0.0000E+00 6.4535E+00 3.0266E+00
0.0000E+00 6.4542E+00 3.0262E+00
0.0000E+00 6.4548E+00 3.0257E+00
0.0000E+00 6.4554E+00 3.0252E+00
0.0000E+00 6.4561E+00 3.0247E+00
0.0000E+00 6.4567E+00 3.0242E+00
0.0000E+00 6.4574E+00 3.0237E+00
0.0000E+00 6.4581E+00 3.0232E+00
0.0000E+00 6.4588E+00 3.0227E+00
0.0000E+00 6.4595E+00 3.0222E+00
0.0000E+00 6.4602E+00 3.0217E+00
0.0000E+00 6.4609E+00 3.0212E+00
0.0000E+00 6.4617E+00 3.0207E+00
0.0000E+00 6.4624E+00 3.0202E+00
0.0000E+00 6.4632E+00 3.0197E+00
0.0000E+00 6.4640E+00 3.0192E+00
0.0000E+00 6.4647E+00 3.0187E+00
0.0000E+00 6.4656E+00 3.0182E+00
0.0000E+00 6.4664E+00 3.0177E+00
0.0000E+00 6.4672E+00 3.0172E+00
0.0000E+00 6.4680E+00 3.0167E+00
0.0000E+00 6.4689E+00 3.0162E+00
0.0000E+00 6.4698E+00 3.0157E+00
0.0000E+00 6.4707E+00 3.0152E+00
0.0000E+00 6.4716E+00 3.0147E+00
0.0000E+00 6.4726E+00 3.0142E+00
0.0000E+00 6.4736E+00 3.0137E+00
0.0000E+00 6.4746E+00 3.0132E+00
0.0000E+00 6.4756E+00 3.0127E+00
0.0000E+00 6.4766E+00 3.0122E+00
0.0000E+00 6.4777E+00 3.0117E+00
0.0000E+00 6.4787E+00 3.0112E+00
0.0000E+00 6.4798E+00 3.0107E+00
0.0000E+00 6.4809E+00 3.0102E+00
0.0000E+00 6.4819E+00 3.0097E+00
0.0000E+00 6.4830E+00 3.0092E+00
0.0000E+00 6.4841E+00 3.0087E+00
0.0000E+00 6.4852E+00 3.0081E+00
0.0000E+00 6.4863E+00 3.0076E+00
0.0000E+00 6.4875E+00 3.0071E+00
0.0000E+00 6.4886E+00 3.0066E+00
0.0000E+00 6.4898E+00 3.0061E+00
0.0000E+00 6.4910E+00 3.0056E+00
0.0000E+00 6.4922E+00 3.0051E+00
0.0000E+00 6.4934E+00 3.0046E+00
0.0000E+00 6.4946E+00 3.0041E+00
0.0000E+00 6.4958E+00 3.0036E+00
0.0000E+00 6.4970E+00 3.0031E+00
0.0000E+00 6.4981E+00 3.0026E+00
0.0000E+00 6.4993E+00 3.0020E+00
0.0000E+00 6.5005E+00 3.0015E+00
0.0000E+00 6.5016E+00 3.0010E+00
0.0000E+00 6.5029E+00 3.0005E+00
0.0000E+00 6.5042E+00 3.0000E+00
0.0000E+00 6.5054E+00 2.9995E+00
0.0000E+00 6.5066E+00 2.9990E+00
0.0000E+00 6.5079E+00 2.9985E+00
0.0000E+00 6.5091E+00 2.9980E+00
0.0000E+00 6.5102E+00 2.9975E+00
0.0000E+00 6.5114E+00 2.9969E+00
0.0000E+00 6.5125E+00 2.9964E+00
0.0000E+00 6.5137E+00 2.9959E+00
0.0000E+00 6.5149E+00 2.9954E+00
0.0000E+00 6.5161E+00 2.9949E+00
0.0000E+00 6.5172E+00 2.9944E+00
0.0000E+00 6.5183E+00 2.9939E+00
0.0000E+00 6.5194E+00 2.9934E+00
0.0000E+00 6.5205E+00 2.9929E+00
0.0000E+00 6.5217E+00 2.9924E+00
0.0000E+00 6.5227E+00 2.9919E+00
0.0000E+00 6.5237E+00 2.9913E+00
0.0000E+00 6.5247E+00 2.9908E+00
0.0000E+00 6.5256E+00 2.9903E+00
0.0000E+00 6.5267E+00 2.9898E+00
0.0000E+00 6.5278E+00 2.9893E+00
0.0000E+00 6.5288E+00 2.9888E+00
0.0000E+00 6.5298E+00 2.9883E+00
0.0000E+00 6.5307E+00 2.9878E+00
0.0000E+00 6.5315E+00 2.9873E+00
0.0000E+00 6.5324E+00 2.9868E+00
0.0000E+00 6.5333E+00 2.9863E+00
0.0000E+00 6.5342E+00 2.9857E+00
0.0000E+00 6.5349E+00 2.9852E+00
0.0000E+00 6.5357E+00 2.9847E+00
0.0000E+00 6.5365E+00 2.9842E+00
0.0000E+00 6.5372E+00 2.9837E+00
0.0000E+00 6.5378E+00 2.9832E+00
0.0000E+00 6.5384E+00 2.9827E+00
0.0000E+00 6.5389E+00 2.9822E+00
0.0000E+00 6.5397E+00 2.9817E+00
0.0000E+00 6.5404E+00 2.9812E+00
0.0000E+00 6.5411E+00 2.9807E+00
0.0000E+00 6.5416E+00 2.9802E+00
0.0000E+00 6.5420E+00 2.9797E+00
0.0000E+00 6.5426E+00 2.9792E+00
0.0000E+00 6.5431E+00 2.9787E+00
0.0000E+00 6.5434E+00 2.9782E+00
0.0000E+00 6.5437E+00 2.9777E+00
0.0000E+00 6.5441E+00 2.9772E+00
0.0000E+00 6.5444E+00 2.9766E+00
0.0000E+00 6.5445E+00 2.9761E+00
0.0000E+00 6.5445E+00 2.9756E+00
0.0000E+00 6.5446E+00 2.9751E+00
0.0000E+00 6.5449E+00 2.9746E+00
0.0000E+00 6.5452E+00 2.9741E+00
0.0000E+00 6.5453E+00 2.9736E+00
0.0000E+00 6.5453E+00 2.9731E+00
0.0000E+00 6.5452E+00 2.9726E+00
0.0000E+00 6.5453E+00 2.9721E+00
0.0000E+00 6.5452E+00 2.9716E+00
0.0000E+00 6.5448E+00 2.9711E+00
0.0000E+00 6.5448E+00 2.9706E+00
0.0000E+00 6.5445E+00 2.9701E+00
0.0000E+00 6.5440E+00 2.9696E+00
0.0000E+00 6.5433E+00 2.9691E+00
0.0000E+00 6.5430E+00 2.9686E+00
0.0000E+00 6.5428E+00 2.9681E+00
0.0000E+00 6.5423E+00 2.9676E+00
0.0000E+00 6.5420E+00 2.9672E+00
0.0000E+00 6.5414E+00 2.9667E+00
0.0000E+00 6.5407E+00 2.9662E+00
0.0000E+00 6.5403E+00 2.9657E+00
0.0000E+00 6.5395E+00 2.9652E+00
0.0000E+00 6.5386E+00 2.9647E+00
0.0000E+00 6.5380E+00 2.9642E+00
0.0000E+00 6.5371E+00 2.9637E+00
0.0000E+00 6.5359E+00 2.9632E+00
0.0000E+00 6.5348E+00 2.9627E+00
0.0000E+00 6.5338E+00 2.9622E+00
0.0000E+00 6.5329E+00 2.9617E+00
0.0000E+00 6.5320E+00 2.9612E+00
0.0000E+00 6.5307E+00 2.9607E+00
0.0000E+00 6.5293E+00 2.9602E+00
0.0000E+00 6.5281E+00 2.9598E+00
0.0000E+00 6.5267E+00 2.9593E+00
0.0000E+00 6.5252E+00 2.9588E+00
0.0000E+00 6.5238E+00 2.9583E+00
0.0000E+00 6.5224E+00 2.9578E+00
0.0000E+00 6.5207E+00 2.9573E+00
0.0000E+00 6.5185E+00 2.9568E+00
0.0000E+00 6.5170E+00 2.9563E+00
0.0000E+00 6.5154E+00 2.9559E+00
0.0000E+00 6.5135E+00 2.9554E+00
0.0000E+00 6.5117E+00 2.9549E+00
0.0000E+00 6.5098E+00 2.9544E+00
0.0000E+00 6.5078E+00 2.9539E+00
0.0000E+00 6.5059E+00 2.9534E+00
0.0000E+00 6.5037E+00 2.9530E+00
0.0000E+00 6.5015E+00 2.9525E+00
0.0000E+00 6.4993E+00 2.9520E+00
0.0000E+00 6.4970E+00 2.9515E+00
0.0000E+00 6.4944E+00 2.9510E+00
0.0000E+00 6.4916E+00 2.9506E+00
0.0000E+00 6.4896E+00 2.9501E+00
0.0000E+00 6.4872E+00 2.9496E+00
0.0000E+00 6.4844E+00 2.9491E+00
0.0000E+00 6.4818E+00 2.9487E+00
0.0000E+00 6.4791E+00 2.9482E+00
0.0000E+00 6.4764E+00 2.9477E+00
0.0000E+00 6.4732E+00 2.9472E+00
0.0000E+00 6.4704E+00 2.9468E+00
0.0000E+00 6.4672E+00 2.9463E+00
0.0000E+00 6.4642E+00 2.9458E+00
0.0000E+00 6.4611E+00 2.9454E+00
0.0000E+00 6.4576E+00 2.9449E+00
0.0000E+00 6.4548E+00 2.9444E+00
0.0000E+00 6.4517E+00 2.9440E+00
0.0000E+00 6.4482E+00 2.9435E+00
0.0000E+00 6.4447E+00 2.9430E+00
0.0000E+00 6.4412E+00 2.9426E+00
0.0000E+00 6.4379E+00 2.9421E+00
0.0000E+00 6.4340E+00 2.9417E+00
0.0000E+00 6.4305E+00 2.9412E+00
0.0000E+00 6.4267E+00 2.9407E+00
0.0000E+00 6.4230E+00 2.9403E+00
0.0000E+00 6.4188E+00 2.9398E+00
0.0000E+00 6.4150E+00 2.9394E+00
0.0000E+00 6.4112E+00 2.9389E+00
0.0000E+00 6.4068E+00 2.9385E+00
0.0000E+00 6.4026E+00 2.9380E+00
0.0000E+00 6.3987E+00 2.9375E+00
0.0000E+00 6.3947E+00 2.9371E+00
0.0000E+00 6.3905E+00 2.9366E+00
0.0000E+00 6.3861E+00 2.9362E+00
0.0000E+00 6.3817E+00 2.9358E+00
0.0000E+00 6.3771E+00 2.9353E+00
0.0000E+00 6.3726E+00 2.9349E+00
0.0000E+00 6.3678E+00 2.9344E+00
0.0000E+00 6.3636E+00 2.9340E+00
0.0000E+00 6.3587E+00 2.9335E+00
0.0000E+00 6.3540E+00 2.9331E+00
0.0000E+00 6.3492E+00 2.9327E+00
0.0000E+00 6.3445E+00 2.9322E+00
0.0000E+00 6.3394E+00 2.9318E+00
0.0000E+00 6.3344E+00 2.9314E+00
0.0000E+00 6.3287E+00 2.9309E+00
0.0000E+00 6.3240E+00 2.9305E+00
0.0000E+00 6.3190E+00 2.9301E+00
0.0000E+00 6.3137E+00 2.9296E+00
0.0000E+00 6.3089E+00 2.9292E+00
0.0000E+00 6.3034E+00 2.9288E+00
0.0000E+00 6.2980E+00 2.9284E+00
0.0000E+00 6.2926E+00 2.9279E+00
0.0000E+00 6.2872E+00 2.9275E+00
0.0000E+00 6.2818E+00 2.9271E+00
0.0000E+00 6.2759E+00 2.9267E+00
0.0000E+00 6.2703E+00 2.9263E+00
0.0000E+00 6.2644E+00 2.9259E+00
0.0000E+00 6.2591E+00 2.9255E+00
0.0000E+00 6.2533E+00 2.9250E+00
0.0000E+00 6.2474E+00 2.9246E+00
0.0000E+00 6.2410E+00 2.9242E+00
0.0000E+00 6.2349E+00 2.9238E+00
0.0000E+00 6.2293E+00 2.9234E+00
0.0000E+00 6.2236E+00 2.9230E+00
0.0000E+00 6.2175E+00 2.9226E+00
0.0000E+00 6.2114E+00 2.9222E+00
0.0000E+00 6.2053E+00 2.9218E+00
0.0000E+00 6.1989E+00 2.9214E+00
0.0000E+00 6.1927E+00 2.9211E+00
0.0000E+00 6.1867E+00 2.9207E+00
0.0000E+00 6.1803E+00 2.9203E+00
0.0000E+00 6.1735E+00 2.9199E+00
0.0000E+00 6.1673E+00 2.9195E+00
0.0000E+00 6.1608E+00 2.9191E+00
0.0000E+00 6.1546E+00 2.9187E+00
0.0000E+00 6.1479E+00 2.9184E+00
0.0000E+00 6.1409E+00 2.9180E+00
0.0000E+00 6.1339E+00 2.9176E+00
0.0000E+00 6.1275E+00 2.9172E+00
0.0000E+00 6.1212E+00 2.9169E+00
0.0000E+00 6.1145E+00 2.9165E+00
0.0000E+00 6.1080E+00 2.9161E+00
0.0000E+00 6.1010E+00 2.9158E+00
0.0000E+00 6.0939E+00 2.9154E+00
0.0000E+00 6.0874E+00 2.9151E+00
0.0000E+00 6.0806E+00 2.9147E+00
0.0000E+00 6.0734E+00 2.9143E+00
0.0000E+00 6.0662E+00 2.9140E+00
0.0000E+00 6.0590E+00 2.9136E+00
0.0000E+00 6.0553E+00 2.9133E+00
0.0000E+00 6.0552E+00 2.9129E+00
0.0000E+00 6.0551E+00 2.9126E+00
0.0000E+00 6.0551E+00 2.9122E+00
0.0000E+00 6.0551E+00 2.9119E+00
0.0000E+00 6.0551E+00 2.9115E+00
0.0000E+00 6.0550E+00 2.9112E+00
0.0000E+00 6.0550E+00 2.9109E+00
0.0000E+00 6.0550E+00 2.9105E+00
0.0000E+00 6.0550E+00 2.9102E+00
0.0000E+00 6.0550E+00 2.9099E+00
0.0000E+00 6.0549E+00 2.9095E+00
0.0000E+00 6.0549E+00 2.9092E+00
0.0000E+00 6.0549E+00 2.9089E+00
0.0000E+00 6.0549E+00 2.9086E+00
0.0000E+00 6.0550E+00 2.9082E+00
0.0000E+00 6.0550E+00 2.9079E+00
0.0000E+00 6.0551E+00 2.9076E+00
0.0000E+00 6.0552E+00 2.9073E+00
0.0000E+00 6.0553E+00 2.9069E+00
0.0000E+00 6.0554E+00 2.9066E+00
0.0000E+00 6.0555E+00 2.9063E+00
0.0000E+00 6.0555E+00 2.9060E+00
0.0000E+00 6.0555E+00 2.9057E+00
0.0000E+00 6.0556E+00 2.9054E+00
0.0000E+00 6.0557E+00 2.9050E+00
0.0000E+00 6.0558E+00 2.9047E+00
0.0000E+00 6.0559E+00 2.9044E+00
0.0000E+00 6.0560E+00 2.9041E+00
0.0000E+00 6.0560E+00 2.9038E+00
0.0000E+00 6.0561E+00 2.9035E+00
0.0000E+00 6.0561E+00 2.9032E+00
0.0000E+00 6.0561E+00 2.9029E+00
0.0000E+00 6.0562E+00 2.9026E+00
0.0000E+00 6.0562E+00 2.9023E+00
0.0000E+00 6.0562E+00 2.9019E+00
0.0000E+00 6.0562E+00 2.9016E+00
0.0000E+00 6.0562E+00 2.9013E+00
0.0000E+00 6.0562E+00 2.9010E+00
0.0000E+00 6.0562E+00 2.9007E+00
0.0000E+00 6.0562E+00 2.9004E+00
0.0000E+00 6.0562E+00 2.9001E+00
0.0000E+00 6.0561E+00 2.8998E+00
0.0000E+00 6.0561E+00 2.8995E+00
0.0000E+00 6.0561E+00 2.8991E+00
0.0000E+00 6.0560E+00 2.8988E+00
0.0000E+00 6.0560E+00 2.8985E+00
0.0000E+00 6.0560E+00 2.8982E+00
0.0000E+00 6.0559E+00 2.8979E+00
0.0000E+00 6.0559E+00 2.8975E+00
0.0000E+00 6.0558E+00 2.8972E+00
